labels,timestamp,value
"{consumergroup=shufflebench-kstreams, topic=input}",1699653827,200690.0006000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699653832,343382.0488000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699653837,379815.39999999997
"{consumergroup=shufflebench-kstreams, topic=input}",1699653842,410279.8
"{consumergroup=shufflebench-kstreams, topic=input}",1699653847,443336.4
"{consumergroup=shufflebench-kstreams, topic=input}",1699653852,435718.00000000006
"{consumergroup=shufflebench-kstreams, topic=input}",1699653857,505730.20000000007
"{consumergroup=shufflebench-kstreams, topic=input}",1699653862,548931.6
"{consumergroup=shufflebench-kstreams, topic=input}",1699653867,561493.4000000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699653872,543917.2
"{consumergroup=shufflebench-kstreams, topic=input}",1699653877,562218.7999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699653882,555057.0000000002
"{consumergroup=shufflebench-kstreams, topic=input}",1699653887,558650.5999999996
"{consumergroup=shufflebench-kstreams, topic=input}",1699653892,558787
"{consumergroup=shufflebench-kstreams, topic=input}",1699653897,574525
"{consumergroup=shufflebench-kstreams, topic=input}",1699653902,536461.1999999998
"{consumergroup=shufflebench-kstreams, topic=input}",1699653907,547535.7999999998
"{consumergroup=shufflebench-kstreams, topic=input}",1699653912,555041.9999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699653917,508889.80000000005
"{consumergroup=shufflebench-kstreams, topic=input}",1699653922,548207.8000000002
"{consumergroup=shufflebench-kstreams, topic=input}",1699653927,530822.0000000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699653932,517980.60000000015
"{consumergroup=shufflebench-kstreams, topic=input}",1699653937,573836.8
"{consumergroup=shufflebench-kstreams, topic=input}",1699653942,573344.6000000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699653947,572804.2000000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699653952,547093.8
"{consumergroup=shufflebench-kstreams, topic=input}",1699653957,594367.2
"{consumergroup=shufflebench-kstreams, topic=input}",1699653962,566125.5999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699653967,572886.6
"{consumergroup=shufflebench-kstreams, topic=input}",1699653972,564001.3999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699653977,566341.6000000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699653982,581601.1999999997
"{consumergroup=shufflebench-kstreams, topic=input}",1699653987,572455.7999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699653992,523603.1999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699653997,504207.5999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699654002,587291.2
"{consumergroup=shufflebench-kstreams, topic=input}",1699654007,496159.2
"{consumergroup=shufflebench-kstreams, topic=input}",1699654012,579012.7999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699654017,597076.3999999998
"{consumergroup=shufflebench-kstreams, topic=input}",1699654022,517260.60000000015
"{consumergroup=shufflebench-kstreams, topic=input}",1699654027,435103.2000000002
"{consumergroup=shufflebench-kstreams, topic=input}",1699654032,459444.60000000003
"{consumergroup=shufflebench-kstreams, topic=input}",1699654037,597527.3999999997
"{consumergroup=shufflebench-kstreams, topic=input}",1699654042,577040.3999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699654047,580978.8000000003
"{consumergroup=shufflebench-kstreams, topic=input}",1699654052,563964.0000000002
"{consumergroup=shufflebench-kstreams, topic=input}",1699654057,589911.8
"{consumergroup=shufflebench-kstreams, topic=input}",1699654062,588267.4
"{consumergroup=shufflebench-kstreams, topic=input}",1699654067,592476
"{consumergroup=shufflebench-kstreams, topic=input}",1699654072,557877.6000000001
