labels,timestamp,value
"{consumergroup=shufflebench-kstreams, topic=input}",1699852027,205285.3735200001
"{consumergroup=shufflebench-kstreams, topic=input}",1699852032,268241.20000000007
"{consumergroup=shufflebench-kstreams, topic=input}",1699852037,354153.60000000003
"{consumergroup=shufflebench-kstreams, topic=input}",1699852042,412672.39999999997
"{consumergroup=shufflebench-kstreams, topic=input}",1699852047,400682
"{consumergroup=shufflebench-kstreams, topic=input}",1699852052,383935.9999999998
"{consumergroup=shufflebench-kstreams, topic=input}",1699852057,430188.3999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852062,452303.6
"{consumergroup=shufflebench-kstreams, topic=input}",1699852067,459500.00000000006
"{consumergroup=shufflebench-kstreams, topic=input}",1699852072,464484.5999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852077,470287.2
"{consumergroup=shufflebench-kstreams, topic=input}",1699852082,467727.9999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852087,487338.7999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852092,405768.7999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852097,474828.8
"{consumergroup=shufflebench-kstreams, topic=input}",1699852102,473400.99999999994
"{consumergroup=shufflebench-kstreams, topic=input}",1699852107,475811.59999999986
"{consumergroup=shufflebench-kstreams, topic=input}",1699852112,467145.19999999984
"{consumergroup=shufflebench-kstreams, topic=input}",1699852117,482238.39999999997
"{consumergroup=shufflebench-kstreams, topic=input}",1699852122,446646.19999999995
"{consumergroup=shufflebench-kstreams, topic=input}",1699852127,474293.9999999998
"{consumergroup=shufflebench-kstreams, topic=input}",1699852132,468751.39999999997
"{consumergroup=shufflebench-kstreams, topic=input}",1699852137,490334.6
"{consumergroup=shufflebench-kstreams, topic=input}",1699852142,474677.5999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852147,484879.1999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852152,473837.60000000015
"{consumergroup=shufflebench-kstreams, topic=input}",1699852157,491724.9999999998
"{consumergroup=shufflebench-kstreams, topic=input}",1699852162,488233.40000000014
"{consumergroup=shufflebench-kstreams, topic=input}",1699852167,396759.3999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852172,494225.39999999985
"{consumergroup=shufflebench-kstreams, topic=input}",1699852177,490104.2
"{consumergroup=shufflebench-kstreams, topic=input}",1699852182,430158.19999999995
"{consumergroup=shufflebench-kstreams, topic=input}",1699852187,451621.00000000006
"{consumergroup=shufflebench-kstreams, topic=input}",1699852192,488212.40000000014
"{consumergroup=shufflebench-kstreams, topic=input}",1699852197,434969.2000000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699852202,487636.99999999994
"{consumergroup=shufflebench-kstreams, topic=input}",1699852207,484205.00000000006
"{consumergroup=shufflebench-kstreams, topic=input}",1699852212,442897.39999999997
"{consumergroup=shufflebench-kstreams, topic=input}",1699852217,486834.9999999998
"{consumergroup=shufflebench-kstreams, topic=input}",1699852222,490880.9999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852227,440327.8
"{consumergroup=shufflebench-kstreams, topic=input}",1699852232,481091.5999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852237,429409.1999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852242,487536.60000000003
"{consumergroup=shufflebench-kstreams, topic=input}",1699852247,494748.6
"{consumergroup=shufflebench-kstreams, topic=input}",1699852252,482516.99999999977
"{consumergroup=shufflebench-kstreams, topic=input}",1699852257,481809.39999999997
"{consumergroup=shufflebench-kstreams, topic=input}",1699852262,491639.6
"{consumergroup=shufflebench-kstreams, topic=input}",1699852267,498509.79999999993
"{consumergroup=shufflebench-kstreams, topic=input}",1699852272,491368.1999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852277,496552.8
"{consumergroup=shufflebench-kstreams, topic=input}",1699852282,498078.60000000003
"{consumergroup=shufflebench-kstreams, topic=input}",1699852287,457467.6
"{consumergroup=shufflebench-kstreams, topic=input}",1699852292,491241.3999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852297,498034
"{consumergroup=shufflebench-kstreams, topic=input}",1699852302,492438.80000000005
"{consumergroup=shufflebench-kstreams, topic=input}",1699852307,493887.4000000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699852312,491888.4000000001
"{consumergroup=shufflebench-kstreams, topic=input}",1699852317,487643.1999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852322,489585.79999999993
"{consumergroup=shufflebench-kstreams, topic=input}",1699852327,489175
"{consumergroup=shufflebench-kstreams, topic=input}",1699852332,485145.2
"{consumergroup=shufflebench-kstreams, topic=input}",1699852337,485399.6
"{consumergroup=shufflebench-kstreams, topic=input}",1699852342,494130.39999999997
"{consumergroup=shufflebench-kstreams, topic=input}",1699852347,492080.7999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852352,486725.40000000014
"{consumergroup=shufflebench-kstreams, topic=input}",1699852357,491219.3999999999
"{consumergroup=shufflebench-kstreams, topic=input}",1699852362,484790.60000000003
"{consumergroup=shufflebench-kstreams, topic=input}",1699852367,488146.2000000002
