labels,timestamp,value
{},1700218249,0.0039812666665166065
{},1700218254,0.0039812666665166065
{},1700218259,0.0039812666665166065
{},1700218264,0.0039812666665166065
{},1700218269,0.0039812666665166065
{},1700218274,0.0039812666665166065
{},1700218279,0.0039812666665166065
{},1700218284,0.0039812666665166065
{},1700218289,0.003981316026257243
{},1700218294,0.003981316026257243
{},1700218299,0.0039813688980925846
{},1700218304,0.0039813688980925846
{},1700218309,0.003981425670694445
{},1700218314,0.003981425670694445
{},1700218319,0.003981486792281956
{},1700218324,0.003981486792281956
{},1700218329,0.0039815527824796065
{},1700218334,0.0039815527824796065
{},1700218339,0.003981624247126437
{},1700218344,0.003981624247126437
{},1700218349,0.003988124305362409
{},1700218354,0.003988386269126747
{},1700218359,0.003988197206283873
{},1700218364,0.003988438967424095
{},1700218369,0.0039806942685305996
{},1700218374,0.003980653737754962
{},1700218379,0.003985758583437641
{},1700218384,0.003985876431673201
{},1700218389,0.003976527437371876
{},1700218394,0.003976403067868593
{},1700218399,0.0039493225776307
{},1700218404,0.0039488005450032376
{},1700218409,0.0039189867725291285
{},1700218414,0.003918247480122915
{},1700218419,0.0038834485518729695
{},1700218424,0.0038826095994439046
{},1700218429,0.003887112098053393
{},1700218434,0.003886519314053469
{},1700218439,0.0031359723959258528
{},1700218444,0.003135240335316985
{},1700218449,0.003071994860836431
{},1700218454,0.0030712434010094335
{},1700218459,0.003022737219700178
{},1700218464,0.003022088033373486
{},1700218469,0.0029680024021106373
{},1700218474,0.002967495026477615
{},1700218479,0.002917595556274322
{},1700218484,0.0029173201996616463
{},1700218489,0.0028936970495051424
{},1700218494,0.002893559183794907
{},1700218499,0.0028659291771453554
{},1700218504,0.0028657808200824144
{},1700218509,0.002835868084788592
{},1700218514,0.0028353798090541356
{},1700218519,0.0028046568990464566
{},1700218524,0.0028042057965057985
{},1700218529,0.002075034381232698
{},1700218534,0.002074647446207531
{},1700218539,0.0020508889697982164
{},1700218544,0.0020505525646046683
{},1700218549,0.002021267334538307
