labels,timestamp,value
{},1700220271,NaN
{},1700220276,NaN
{},1700220281,NaN
{},1700220286,NaN
{},1700220291,NaN
{},1700220296,NaN
{},1700220301,NaN
{},1700220306,NaN
{},1700220311,NaN
{},1700220316,0.14540253749999998
{},1700220321,0.14540253749999998
{},1700220326,0.057934694920327906
{},1700220331,0.05684571673121069
{},1700220336,0.008159002184983395
{},1700220341,0.007853472883962456
{},1700220346,0.008340575283706514
{},1700220351,0.008369713743243242
{},1700220356,0.007901222585539042
{},1700220361,0.00770972141826923
{},1700220366,0.007442378422651933
{},1700220371,0.007442378422651933
{},1700220376,0.015301439722222223
{},1700220381,0.015301439722222223
{},1700220386,0.009812759571428572
{},1700220391,0.009812759571428572
{},1700220396,0.012052860719780218
{},1700220401,0.012052860719780218
{},1700220406,0.044974036629770994
{},1700220411,0.044974036629770994
{},1700220416,0.011457745051792827
{},1700220421,0.011457745051792827
{},1700220426,0.004114193202919708
{},1700220431,0.004114193202919708
{},1700220436,0.004457771154234436
{},1700220441,0.004457771154234436
{},1700220446,0.0041299327568781585
{},1700220451,0.0041299327568781585
{},1700220456,0.004237082223895095
{},1700220461,0.004237082223895095
{},1700220466,0.004356379683076226
{},1700220471,0.004356379683076226
{},1700220476,0.004746252716780044
{},1700220481,0.004746252716780044
{},1700220486,0.005086050513078471
{},1700220491,0.005086050513078471
{},1700220496,0.004999871169724771
{},1700220501,0.004999871169724771
{},1700220506,0.005162159201698114
{},1700220511,0.005162159201698114
{},1700220516,0.007135137137931036
{},1700220521,0.007135137137931036
{},1700220526,0.005032652891622611
{},1700220531,0.005032652891622611
{},1700220536,0.0044505566661283795
{},1700220541,0.0044505566661283795
{},1700220546,0.004992762097089397
{},1700220551,0.004992762097089397
{},1700220556,0.004741577355949896
{},1700220561,0.004741577355949896
{},1700220566,0.004167479382339344
{},1700220571,0.004167479382339344
