labels,timestamp,value
{consumergroup=shufflebench-hzcast},1700094209,0
{consumergroup=shufflebench-hzcast},1700094214,37776
{consumergroup=shufflebench-hzcast},1700094219,212224
{consumergroup=shufflebench-hzcast},1700094224,224459
{consumergroup=shufflebench-hzcast},1700094229,229114
{consumergroup=shufflebench-hzcast},1700094234,226214
{consumergroup=shufflebench-hzcast},1700094239,228951
{consumergroup=shufflebench-hzcast},1700094244,218740
{consumergroup=shufflebench-hzcast},1700094249,222437
{consumergroup=shufflebench-hzcast},1700094254,223741
{consumergroup=shufflebench-hzcast},1700094259,222403
{consumergroup=shufflebench-hzcast},1700094264,219556
{consumergroup=shufflebench-hzcast},1700094269,212963
{consumergroup=shufflebench-hzcast},1700094274,227962
{consumergroup=shufflebench-hzcast},1700094279,227850
{consumergroup=shufflebench-hzcast},1700094284,215415
{consumergroup=shufflebench-hzcast},1700094289,225275
{consumergroup=shufflebench-hzcast},1700094294,226782
{consumergroup=shufflebench-hzcast},1700094299,220092
{consumergroup=shufflebench-hzcast},1700094304,223894
{consumergroup=shufflebench-hzcast},1700094309,225339
{consumergroup=shufflebench-hzcast},1700094314,219534
{consumergroup=shufflebench-hzcast},1700094319,221072
{consumergroup=shufflebench-hzcast},1700094324,222759
{consumergroup=shufflebench-hzcast},1700094329,221320
{consumergroup=shufflebench-hzcast},1700094334,223305
{consumergroup=shufflebench-hzcast},1700094339,215338
{consumergroup=shufflebench-hzcast},1700094344,222320
{consumergroup=shufflebench-hzcast},1700094349,231304
{consumergroup=shufflebench-hzcast},1700094354,222664
{consumergroup=shufflebench-hzcast},1700094359,215799
{consumergroup=shufflebench-hzcast},1700094364,226342
{consumergroup=shufflebench-hzcast},1700094369,220706
{consumergroup=shufflebench-hzcast},1700094374,216066
{consumergroup=shufflebench-hzcast},1700094379,225014
{consumergroup=shufflebench-hzcast},1700094384,217537
{consumergroup=shufflebench-hzcast},1700094389,223533
{consumergroup=shufflebench-hzcast},1700094394,225253
{consumergroup=shufflebench-hzcast},1700094399,224435
{consumergroup=shufflebench-hzcast},1700094404,223661
{consumergroup=shufflebench-hzcast},1700094409,221315
{consumergroup=shufflebench-hzcast},1700094414,209670
{consumergroup=shufflebench-hzcast},1700094419,219250
{consumergroup=shufflebench-hzcast},1700094424,220692
{consumergroup=shufflebench-hzcast},1700094429,221798
{consumergroup=shufflebench-hzcast},1700094434,223107
{consumergroup=shufflebench-hzcast},1700094439,216021
{consumergroup=shufflebench-hzcast},1700094444,213329
{consumergroup=shufflebench-hzcast},1700094449,211231
{consumergroup=shufflebench-hzcast},1700094454,223373
{consumergroup=shufflebench-hzcast},1700094459,219139
{consumergroup=shufflebench-hzcast},1700094464,217323
{consumergroup=shufflebench-hzcast},1700094469,217081
{consumergroup=shufflebench-hzcast},1700094474,221060
{consumergroup=shufflebench-hzcast},1700094479,222634
{consumergroup=shufflebench-hzcast},1700094484,222569
{consumergroup=shufflebench-hzcast},1700094489,224017
{consumergroup=shufflebench-hzcast},1700094494,217426
{consumergroup=shufflebench-hzcast},1700094499,227006
{consumergroup=shufflebench-hzcast},1700094504,218562
{consumergroup=shufflebench-hzcast},1700094509,210673
{consumergroup=shufflebench-hzcast},1700094514,225152
{consumergroup=shufflebench-hzcast},1700094519,213453
{consumergroup=shufflebench-hzcast},1700094524,214149
{consumergroup=shufflebench-hzcast},1700094529,224012
{consumergroup=shufflebench-hzcast},1700094534,211258
{consumergroup=shufflebench-hzcast},1700094539,214057
{consumergroup=shufflebench-hzcast},1700094544,217881
{consumergroup=shufflebench-hzcast},1700094549,218414
{consumergroup=shufflebench-hzcast},1700094554,213792
{consumergroup=shufflebench-hzcast},1700094559,215142
{consumergroup=shufflebench-hzcast},1700094564,226050
{consumergroup=shufflebench-hzcast},1700094569,212819
{consumergroup=shufflebench-hzcast},1700094574,216402
