labels,timestamp,value
{},1700213189,NaN
{},1700213194,NaN
{},1700213199,NaN
{},1700213204,NaN
{},1700213209,NaN
{},1700213214,NaN
{},1700213219,NaN
{},1700213224,NaN
{},1700213229,NaN
{},1700213234,NaN
{},1700213239,NaN
{},1700213244,0.84109776
{},1700213249,0.84109776
{},1700213254,0.8344395349646879
{},1700213259,0.8321499115000001
{},1700213264,0.5336083712746188
{},1700213269,0.5023577810714285
{},1700213274,0.3349415284449115
{},1700213279,0.31066930092
{},1700213284,0.2511805340787097
{},1700213289,0.22255230992613637
{},1700213294,0.18992529929677415
{},1700213299,0.18992529929677415
{},1700213304,0.1792237626449541
{},1700213309,0.1792237626449541
{},1700213314,0.15278096169650793
{},1700213319,0.15278096169650793
{},1700213324,0.13047392767797883
{},1700213329,0.13047392767797883
{},1700213334,0.12675133220807636
{},1700213339,0.12675133220807636
{},1700213344,0.13137654966330528
{},1700213349,0.13137654966330528
{},1700213354,0.11274090470724618
{},1700213359,0.11274090470724618
{},1700213364,0.11180316562625738
{},1700213369,0.11180316562625738
{},1700213374,0.09196737317673206
{},1700213379,0.09196737317673206
{},1700213384,0.08865851588780949
{},1700213389,0.08865851588780949
{},1700213394,0.0842174182859038
{},1700213399,0.0842174182859038
{},1700213404,0.09097588956828738
{},1700213409,0.09097588956828738
{},1700213414,0.0833653410596277
{},1700213419,0.0833653410596277
{},1700213424,0.08973429643526154
{},1700213429,0.08973429643526154
{},1700213434,0.08861487183517752
{},1700213439,0.08861487183517752
{},1700213444,0.08307104790978273
{},1700213449,0.08307104790978273
{},1700213454,0.08874814910412243
{},1700213459,0.08874814910412243
{},1700213464,0.0840632345506453
{},1700213469,0.0840632345506453
{},1700213474,0.09660555798300575
{},1700213479,0.09660555798300575
{},1700213484,0.088604951124612
{},1700213489,0.088604951124612
