labels,timestamp,value
{consumergroup=shufflebench-flink},1700010886,0
{consumergroup=shufflebench-flink},1700010891,245781
{consumergroup=shufflebench-flink},1700010896,141489
{consumergroup=shufflebench-flink},1700010901,37360
{consumergroup=shufflebench-flink},1700010906,38956
{consumergroup=shufflebench-flink},1700010911,32430
{consumergroup=shufflebench-flink},1700010916,33323
{consumergroup=shufflebench-flink},1700010921,38309
{consumergroup=shufflebench-flink},1700010926,32746
{consumergroup=shufflebench-flink},1700010931,37183
{consumergroup=shufflebench-flink},1700010936,37779
{consumergroup=shufflebench-flink},1700010941,37064
{consumergroup=shufflebench-flink},1700010946,36838
{consumergroup=shufflebench-flink},1700010951,33411
{consumergroup=shufflebench-flink},1700010956,38618
{consumergroup=shufflebench-flink},1700010961,33213
{consumergroup=shufflebench-flink},1700010966,37755
{consumergroup=shufflebench-flink},1700010971,38139
{consumergroup=shufflebench-flink},1700010976,37782
{consumergroup=shufflebench-flink},1700010981,33713
{consumergroup=shufflebench-flink},1700010986,32576
{consumergroup=shufflebench-flink},1700010991,39169
{consumergroup=shufflebench-flink},1700010996,33247
{consumergroup=shufflebench-flink},1700011001,33753
{consumergroup=shufflebench-flink},1700011006,32851
{consumergroup=shufflebench-flink},1700011011,33398
{consumergroup=shufflebench-flink},1700011016,37607
{consumergroup=shufflebench-flink},1700011021,37833
{consumergroup=shufflebench-flink},1700011026,34193
{consumergroup=shufflebench-flink},1700011031,38417
{consumergroup=shufflebench-flink},1700011036,39252
{consumergroup=shufflebench-flink},1700011041,37838
{consumergroup=shufflebench-flink},1700011046,36927
{consumergroup=shufflebench-flink},1700011051,34460
{consumergroup=shufflebench-flink},1700011056,36595
{consumergroup=shufflebench-flink},1700011061,32764
{consumergroup=shufflebench-flink},1700011066,36097
{consumergroup=shufflebench-flink},1700011071,34790
{consumergroup=shufflebench-flink},1700011076,32707
{consumergroup=shufflebench-flink},1700011081,38822
{consumergroup=shufflebench-flink},1700011086,32755
{consumergroup=shufflebench-flink},1700011091,36852
{consumergroup=shufflebench-flink},1700011096,36156
{consumergroup=shufflebench-flink},1700011101,34649
{consumergroup=shufflebench-flink},1700011106,39071
{consumergroup=shufflebench-flink},1700011111,38508
{consumergroup=shufflebench-flink},1700011116,36556
{consumergroup=shufflebench-flink},1700011121,37192
{consumergroup=shufflebench-flink},1700011126,32242
{consumergroup=shufflebench-flink},1700011131,38000
{consumergroup=shufflebench-flink},1700011136,33994
{consumergroup=shufflebench-flink},1700011141,32159
{consumergroup=shufflebench-flink},1700011146,36945
{consumergroup=shufflebench-flink},1700011151,38798
{consumergroup=shufflebench-flink},1700011156,33773
{consumergroup=shufflebench-flink},1700011161,37291
{consumergroup=shufflebench-flink},1700011166,38241
{consumergroup=shufflebench-flink},1700011171,33461
{consumergroup=shufflebench-flink},1700011176,36534
{consumergroup=shufflebench-flink},1700011181,34507
{consumergroup=shufflebench-flink},1700011186,37267
{consumergroup=shufflebench-flink},1700011191,33395
{consumergroup=shufflebench-flink},1700011196,32556
{consumergroup=shufflebench-flink},1700011201,37033
{consumergroup=shufflebench-flink},1700011206,36180
{consumergroup=shufflebench-flink},1700011211,37960
{consumergroup=shufflebench-flink},1700011216,33917
{consumergroup=shufflebench-flink},1700011221,32624
{consumergroup=shufflebench-flink},1700011226,38652
