labels,timestamp,value
{},1700229325,0.004231346863046664
{},1700229330,0.004231346863046664
{},1700229335,0.004231346863046664
{},1700229340,0.004231346863046664
{},1700229345,0.004231346863046664
{},1700229350,0.0042313265906430185
{},1700229355,0.0042313265906430185
{},1700229360,0.004231304976817646
{},1700229365,0.004231355454734175
{},1700229370,0.004231336270926009
{},1700229375,0.004232082487579153
{},1700229380,0.004232111374667417
{},1700229385,0.004236714649488623
{},1700229390,0.004237009922707729
{},1700229395,0.004251065987567742
{},1700229400,0.004252081430254196
{},1700229405,0.0042805653638479805
{},1700229410,0.004282874096086447
{},1700229415,0.004330692172170343
{},1700229420,0.004334925965440118
{},1700229425,0.004394623430692926
{},1700229430,0.004401793831965721
{},1700229435,0.004468048401833342
{},1700229440,0.0044818231963697245
{},1700229445,0.0045434306555497215
{},1700229450,0.00455767832824511
{},1700229455,0.004602664427892779
{},1700229460,0.004597349046951696
{},1700229465,0.0046510059188574066
{},1700229470,0.004648583247783881
{},1700229475,0.004694905477861015
{},1700229480,0.004699314649618947
{},1700229485,0.004735915697610266
{},1700229490,0.004741579801074016
{},1700229495,0.004761370807638172
{},1700229500,0.004777716180659688
{},1700229505,0.004789648928708033
{},1700229510,0.004815057875487033
{},1700229515,0.004825823635104391
{},1700229520,0.004856605859571859
{},1700229525,0.004869748502904898
{},1700229530,0.004895122811645811
{},1700229535,0.004913672710770061
{},1700229540,0.0049513191840865915
{},1700229545,0.004973346711237715
{},1700229550,0.005003278163820037
{},1700229555,0.005020774595128678
{},1700229560,0.0050422033184254825
{},1700229565,0.00506045550460964
{},1700229570,0.005082625108013187
{},1700229575,0.005092638799547942
{},1700229580,0.0051089699454146585
{},1700229585,0.0051296527101776426
{},1700229590,0.005160513369583163
{},1700229595,0.005174032105268971
{},1700229600,0.005202057449361164
{},1700229605,0.005209167103272935
{},1700229610,0.005229181045998837
{},1700229615,0.0052395832005144765
{},1700229620,0.0052445362224917995
{},1700229625,0.0052504692414907985
