labels,timestamp,value
"{consumergroup=test1337, topic=input}",1700246961,1508468.2000000002
"{consumergroup=test1337, topic=input}",1700246966,0
"{consumergroup=test1337, topic=input}",1700246971,0
"{consumergroup=test1337, topic=input}",1700246976,0
"{consumergroup=test1337, topic=input}",1700246981,0
"{consumergroup=test1337, topic=input}",1700246986,0
"{consumergroup=test1337, topic=input}",1700246991,0
"{consumergroup=test1337, topic=input}",1700246996,0
"{consumergroup=test1337, topic=input}",1700247001,0
"{consumergroup=test1337, topic=input}",1700247006,0
"{consumergroup=test1337, topic=input}",1700247011,0
"{consumergroup=test1337, topic=input}",1700247016,0
"{consumergroup=test1337, topic=input}",1700247021,3539554.400000001
"{consumergroup=test1337, topic=input}",1700247026,0
"{consumergroup=test1337, topic=input}",1700247031,0
"{consumergroup=test1337, topic=input}",1700247036,0
"{consumergroup=test1337, topic=input}",1700247041,0
"{consumergroup=test1337, topic=input}",1700247046,0
"{consumergroup=test1337, topic=input}",1700247051,0
"{consumergroup=test1337, topic=input}",1700247056,0
"{consumergroup=test1337, topic=input}",1700247061,0
"{consumergroup=test1337, topic=input}",1700247066,0
"{consumergroup=test1337, topic=input}",1700247071,0
"{consumergroup=test1337, topic=input}",1700247076,0
"{consumergroup=test1337, topic=input}",1700247081,0
"{consumergroup=test1337, topic=input}",1700247086,0
"{consumergroup=test1337, topic=input}",1700247091,0
"{consumergroup=test1337, topic=input}",1700247096,0
"{consumergroup=test1337, topic=input}",1700247101,0
"{consumergroup=test1337, topic=input}",1700247106,0
"{consumergroup=test1337, topic=input}",1700247111,0
"{consumergroup=test1337, topic=input}",1700247116,0
"{consumergroup=test1337, topic=input}",1700247121,0
"{consumergroup=test1337, topic=input}",1700247126,0
"{consumergroup=test1337, topic=input}",1700247131,0
"{consumergroup=test1337, topic=input}",1700247136,0
"{consumergroup=test1337, topic=input}",1700247141,0
"{consumergroup=test1337, topic=input}",1700247146,0
"{consumergroup=test1337, topic=input}",1700247151,0
"{consumergroup=test1337, topic=input}",1700247156,0
"{consumergroup=test1337, topic=input}",1700247161,0
"{consumergroup=test1337, topic=input}",1700247166,0
"{consumergroup=test1337, topic=input}",1700247171,0
"{consumergroup=test1337, topic=input}",1700247176,0
"{consumergroup=test1337, topic=input}",1700247181,0
"{consumergroup=test1337, topic=input}",1700247186,0
"{consumergroup=test1337, topic=input}",1700247191,9508852.999999996
"{consumergroup=test1337, topic=input}",1700247196,0
"{consumergroup=test1337, topic=input}",1700247201,0
