labels,timestamp,value
{},1700221281,0.0031034331473996568
{},1700221286,0.0031034331473996568
{},1700221291,0.0031034331473996568
{},1700221296,0.0031034331473996568
{},1700221301,0.0031034331473996568
{},1700221306,0.0031034295782173885
{},1700221311,0.0031034295782173885
{},1700221316,0.003103428163759449
{},1700221321,0.003103428395786905
{},1700221326,0.0031034549780599887
{},1700221331,0.0031034576835176075
{},1700221336,0.00310357407491271
{},1700221341,0.003103585034349034
{},1700221346,0.0031036056998085407
{},1700221351,0.0031036175235223335
{},1700221356,0.0031029336624811997
{},1700221361,0.0031029079395969005
{},1700221366,0.0030998392743784133
{},1700221371,0.003099667547356329
{},1700221376,0.0030906172717028607
{},1700221381,0.003090073416499734
{},1700221386,0.003076538941428073
{},1700221391,0.0030755402547600875
{},1700221396,0.003050182575996256
{},1700221401,0.003048489897810572
{},1700221406,0.003021208790181906
{},1700221411,0.0030189900144632687
{},1700221416,0.0029679699647790297
{},1700221421,0.0029650233016923016
{},1700221426,0.0029182356924567733
{},1700221431,0.0029147787211490387
{},1700221436,0.0028661802727441284
{},1700221441,0.0028583956753097444
{},1700221446,0.0028329186349422535
{},1700221451,0.0028223063755190235
{},1700221456,0.002094797962157515
{},1700221461,0.002086579894323852
{},1700221466,0.0020633825159793984
{},1700221471,0.002057698315666322
{},1700221476,0.0020382997758542493
{},1700221481,0.0020327946189650946
{},1700221486,0.0020162601772818756
{},1700221491,0.0020109806981064267
{},1700221496,0.0019959255176762677
{},1700221501,0.0019908755133915077
{},1700221506,0.0019793109668697984
{},1700221511,0.001974478181048308
{},1700221516,0.0019645632215080267
{},1700221521,0.0019599723799331075
{},1700221526,0.0019512037574859799
{},1700221531,0.0019468246654915568
{},1700221536,0.00193967779008242
{},1700221541,0.0019355076062859025
{},1700221546,0.0019297498637514024
{},1700221551,0.001925777564741811
{},1700221556,0.0019189147746562778
{},1700221561,0.001915149450041738
{},1700221566,0.0019090185711178155
{},1700221571,0.001905480331153294
{},1700221576,0.001899997618056763
{},1700221581,0.0018966450642436863
