labels,timestamp,value
{consumergroup=shufflebench-hzcast},1699929103,0
{consumergroup=shufflebench-hzcast},1699929108,576313
{consumergroup=shufflebench-hzcast},1699929113,4634106
{consumergroup=shufflebench-hzcast},1699929118,9003439
{consumergroup=shufflebench-hzcast},1699929123,13585596
{consumergroup=shufflebench-hzcast},1699929128,18058899
{consumergroup=shufflebench-hzcast},1699929133,22585757
{consumergroup=shufflebench-hzcast},1699929138,27085087
{consumergroup=shufflebench-hzcast},1699929143,31625961
{consumergroup=shufflebench-hzcast},1699929148,36212189
{consumergroup=shufflebench-hzcast},1699929153,40710029
{consumergroup=shufflebench-hzcast},1699929158,45246343
{consumergroup=shufflebench-hzcast},1699929163,49714244
{consumergroup=shufflebench-hzcast},1699929168,54324305
{consumergroup=shufflebench-hzcast},1699929173,58907570
{consumergroup=shufflebench-hzcast},1699929178,63402117
{consumergroup=shufflebench-hzcast},1699929183,68015440
{consumergroup=shufflebench-hzcast},1699929188,72534984
{consumergroup=shufflebench-hzcast},1699929193,76998599
{consumergroup=shufflebench-hzcast},1699929198,81584033
{consumergroup=shufflebench-hzcast},1699929203,86102947
{consumergroup=shufflebench-hzcast},1699929208,90631561
{consumergroup=shufflebench-hzcast},1699929213,95173252
{consumergroup=shufflebench-hzcast},1699929218,99694099
{consumergroup=shufflebench-hzcast},1699929223,104234642
{consumergroup=shufflebench-hzcast},1699929228,108712310
{consumergroup=shufflebench-hzcast},1699929233,113245079
{consumergroup=shufflebench-hzcast},1699929238,117805707
{consumergroup=shufflebench-hzcast},1699929243,122326310
{consumergroup=shufflebench-hzcast},1699929248,126796068
{consumergroup=shufflebench-hzcast},1699929253,131371488
{consumergroup=shufflebench-hzcast},1699929258,135868941
{consumergroup=shufflebench-hzcast},1699929263,140427866
{consumergroup=shufflebench-hzcast},1699929268,144877402
{consumergroup=shufflebench-hzcast},1699929273,149450858
{consumergroup=shufflebench-hzcast},1699929278,153970284
{consumergroup=shufflebench-hzcast},1699929283,158504499
{consumergroup=shufflebench-hzcast},1699929288,163017497
{consumergroup=shufflebench-hzcast},1699929293,167547810
{consumergroup=shufflebench-hzcast},1699929298,172005729
{consumergroup=shufflebench-hzcast},1699929303,176559846
{consumergroup=shufflebench-hzcast},1699929308,181079578
{consumergroup=shufflebench-hzcast},1699929313,185557657
{consumergroup=shufflebench-hzcast},1699929318,190137481
{consumergroup=shufflebench-hzcast},1699929323,194592368
{consumergroup=shufflebench-hzcast},1699929328,199191178
{consumergroup=shufflebench-hzcast},1699929333,203678498
{consumergroup=shufflebench-hzcast},1699929338,208213796
{consumergroup=shufflebench-hzcast},1699929343,212723817
{consumergroup=shufflebench-hzcast},1699929348,217262484
{consumergroup=shufflebench-hzcast},1699929353,221753918
{consumergroup=shufflebench-hzcast},1699929358,226236243
{consumergroup=shufflebench-hzcast},1699929363,230769350
{consumergroup=shufflebench-hzcast},1699929368,235267111
{consumergroup=shufflebench-hzcast},1699929373,239785870
{consumergroup=shufflebench-hzcast},1699929378,244316131
{consumergroup=shufflebench-hzcast},1699929383,248830400
{consumergroup=shufflebench-hzcast},1699929388,253364556
{consumergroup=shufflebench-hzcast},1699929393,257915696
{consumergroup=shufflebench-hzcast},1699929398,262445499
{consumergroup=shufflebench-hzcast},1699929403,266908888
{consumergroup=shufflebench-hzcast},1699929408,271479119
{consumergroup=shufflebench-hzcast},1699929413,276019862
{consumergroup=shufflebench-hzcast},1699929418,280485852
{consumergroup=shufflebench-hzcast},1699929423,285043092
{consumergroup=shufflebench-hzcast},1699929428,289521291
{consumergroup=shufflebench-hzcast},1699929433,294030905
{consumergroup=shufflebench-hzcast},1699929438,298599839
{consumergroup=shufflebench-hzcast},1699929443,303119762
{consumergroup=shufflebench-hzcast},1699929448,307595299
{consumergroup=shufflebench-hzcast},1699929453,312108315
{consumergroup=shufflebench-hzcast},1699929458,316692822
{consumergroup=shufflebench-hzcast},1699929463,321197069
{consumergroup=shufflebench-hzcast},1699929468,325721028
{consumergroup=shufflebench-hzcast},1699929473,330251405
{consumergroup=shufflebench-hzcast},1699929478,334776017
{consumergroup=shufflebench-hzcast},1699929483,339237067
{consumergroup=shufflebench-hzcast},1699929488,343761345
{consumergroup=shufflebench-hzcast},1699929493,348276649
{consumergroup=shufflebench-hzcast},1699929498,352844494
{consumergroup=shufflebench-hzcast},1699929503,357295233
{consumergroup=shufflebench-hzcast},1699929508,361894705
{consumergroup=shufflebench-hzcast},1699929513,366396183
{consumergroup=shufflebench-hzcast},1699929518,370925201
{consumergroup=shufflebench-hzcast},1699929523,375390984
{consumergroup=shufflebench-hzcast},1699929528,379895715
{consumergroup=shufflebench-hzcast},1699929533,384480633
{consumergroup=shufflebench-hzcast},1699929538,389013529
{consumergroup=shufflebench-hzcast},1699929543,393539730
{consumergroup=shufflebench-hzcast},1699929548,398053263
{consumergroup=shufflebench-hzcast},1699929553,402515428
{consumergroup=shufflebench-hzcast},1699929558,407089049
{consumergroup=shufflebench-hzcast},1699929563,411622218
{consumergroup=shufflebench-hzcast},1699929568,416138318
{consumergroup=shufflebench-hzcast},1699929573,420597815
{consumergroup=shufflebench-hzcast},1699929578,425161189
{consumergroup=shufflebench-hzcast},1699929583,429693085
{consumergroup=shufflebench-hzcast},1699929588,434214852
{consumergroup=shufflebench-hzcast},1699929593,438683894
{consumergroup=shufflebench-hzcast},1699929598,443198879
{consumergroup=shufflebench-hzcast},1699929603,447769700
{consumergroup=shufflebench-hzcast},1699929608,452279451
{consumergroup=shufflebench-hzcast},1699929613,456776480
{consumergroup=shufflebench-hzcast},1699929618,461342236
{consumergroup=shufflebench-hzcast},1699929623,465876756
{consumergroup=shufflebench-hzcast},1699929628,470349396
{consumergroup=shufflebench-hzcast},1699929633,474936758
{consumergroup=shufflebench-hzcast},1699929638,479415352
{consumergroup=shufflebench-hzcast},1699929643,483930742
{consumergroup=shufflebench-hzcast},1699929648,488467941
{consumergroup=shufflebench-hzcast},1699929653,493028569
{consumergroup=shufflebench-hzcast},1699929658,497536526
{consumergroup=shufflebench-hzcast},1699929663,502064200
{consumergroup=shufflebench-hzcast},1699929668,506520656
{consumergroup=shufflebench-hzcast},1699929673,511077932
{consumergroup=shufflebench-hzcast},1699929678,515645450
{consumergroup=shufflebench-hzcast},1699929683,520203089
{consumergroup=shufflebench-hzcast},1699929688,524940337
{consumergroup=shufflebench-hzcast},1699929693,529258349
{consumergroup=shufflebench-hzcast},1699929698,534023334
{consumergroup=shufflebench-hzcast},1699929703,538362154
{consumergroup=shufflebench-hzcast},1699929708,542967175
{consumergroup=shufflebench-hzcast},1699929713,547483592
{consumergroup=shufflebench-hzcast},1699929718,552046067
{consumergroup=shufflebench-hzcast},1699929723,556561158
{consumergroup=shufflebench-hzcast},1699929728,561095914
{consumergroup=shufflebench-hzcast},1699929733,565581310
{consumergroup=shufflebench-hzcast},1699929738,570233613
{consumergroup=shufflebench-hzcast},1699929743,574629105
{consumergroup=shufflebench-hzcast},1699929748,579236542
{consumergroup=shufflebench-hzcast},1699929753,583723071
{consumergroup=shufflebench-hzcast},1699929758,588252432
{consumergroup=shufflebench-hzcast},1699929763,592790537
{consumergroup=shufflebench-hzcast},1699929768,597410047
{consumergroup=shufflebench-hzcast},1699929773,601871350
{consumergroup=shufflebench-hzcast},1699929778,606328908
{consumergroup=shufflebench-hzcast},1699929783,610903356
{consumergroup=shufflebench-hzcast},1699929788,615385315
{consumergroup=shufflebench-hzcast},1699929793,619915495
{consumergroup=shufflebench-hzcast},1699929798,624504626
{consumergroup=shufflebench-hzcast},1699929803,629017693
{consumergroup=shufflebench-hzcast},1699929808,633623584
{consumergroup=shufflebench-hzcast},1699929813,638207801
{consumergroup=shufflebench-hzcast},1699929818,642677896
{consumergroup=shufflebench-hzcast},1699929823,647261194
{consumergroup=shufflebench-hzcast},1699929828,651749851
{consumergroup=shufflebench-hzcast},1699929833,656397914
{consumergroup=shufflebench-hzcast},1699929838,660872485
{consumergroup=shufflebench-hzcast},1699929843,665402915
{consumergroup=shufflebench-hzcast},1699929848,669905474
{consumergroup=shufflebench-hzcast},1699929853,674413194
{consumergroup=shufflebench-hzcast},1699929858,678995238
{consumergroup=shufflebench-hzcast},1699929863,683473802
{consumergroup=shufflebench-hzcast},1699929868,687990745
{consumergroup=shufflebench-hzcast},1699929873,692569369
{consumergroup=shufflebench-hzcast},1699929878,697048632
{consumergroup=shufflebench-hzcast},1699929883,701555257
{consumergroup=shufflebench-hzcast},1699929888,706073597
{consumergroup=shufflebench-hzcast},1699929893,710648431
{consumergroup=shufflebench-hzcast},1699929898,715172758
{consumergroup=shufflebench-hzcast},1699929903,719717083
{consumergroup=shufflebench-hzcast},1699929908,724319161
{consumergroup=shufflebench-hzcast},1699929913,728789885
{consumergroup=shufflebench-hzcast},1699929918,733325416
{consumergroup=shufflebench-hzcast},1699929923,737820778
{consumergroup=shufflebench-hzcast},1699929928,742366002
{consumergroup=shufflebench-hzcast},1699929933,746904709
{consumergroup=shufflebench-hzcast},1699929938,751452465
{consumergroup=shufflebench-hzcast},1699929943,755984859
{consumergroup=shufflebench-hzcast},1699929948,760575508
{consumergroup=shufflebench-hzcast},1699929953,765017367
{consumergroup=shufflebench-hzcast},1699929958,769630484
{consumergroup=shufflebench-hzcast},1699929963,774157394
{consumergroup=shufflebench-hzcast},1699929968,778634559
{consumergroup=shufflebench-hzcast},1699929973,783189428
{consumergroup=shufflebench-hzcast},1699929978,787698349
{consumergroup=shufflebench-hzcast},1699929983,792209075
{consumergroup=shufflebench-hzcast},1699929988,796779619
{consumergroup=shufflebench-hzcast},1699929993,801260592
{consumergroup=shufflebench-hzcast},1699929998,805843240
{consumergroup=shufflebench-hzcast},1699930003,810354703
