labels,timestamp,value
"{consumergroup=shufflebench-flink, topic=input}",1699638750,244635.82800000004
"{consumergroup=shufflebench-flink, topic=input}",1699638755,664640.1999999997
"{consumergroup=shufflebench-flink, topic=input}",1699638760,652109.3999999999
"{consumergroup=shufflebench-flink, topic=input}",1699638765,637545.0000000002
"{consumergroup=shufflebench-flink, topic=input}",1699638770,646883.3999999998
"{consumergroup=shufflebench-flink, topic=input}",1699638775,620708.9999999999
"{consumergroup=shufflebench-flink, topic=input}",1699638780,640898.3999999998
"{consumergroup=shufflebench-flink, topic=input}",1699638785,634291.7999999999
"{consumergroup=shufflebench-flink, topic=input}",1699638790,554356.3999999999
"{consumergroup=shufflebench-flink, topic=input}",1699638795,543707.8000000002
"{consumergroup=shufflebench-flink, topic=input}",1699638800,575378.9999999997
"{consumergroup=shufflebench-flink, topic=input}",1699638805,657608.4
"{consumergroup=shufflebench-flink, topic=input}",1699638810,736116.2
"{consumergroup=shufflebench-flink, topic=input}",1699638815,760148.6000000001
"{consumergroup=shufflebench-flink, topic=input}",1699638820,773218
"{consumergroup=shufflebench-flink, topic=input}",1699638825,779107.9999999999
"{consumergroup=shufflebench-flink, topic=input}",1699638830,796562.8
"{consumergroup=shufflebench-flink, topic=input}",1699638835,807830.8000000002
"{consumergroup=shufflebench-flink, topic=input}",1699638840,793417.4
"{consumergroup=shufflebench-flink, topic=input}",1699638845,794906.8000000002
"{consumergroup=shufflebench-flink, topic=input}",1699638850,802595.4
"{consumergroup=shufflebench-flink, topic=input}",1699638855,792762
"{consumergroup=shufflebench-flink, topic=input}",1699638860,814845.4
"{consumergroup=shufflebench-flink, topic=input}",1699638865,823681.5999999999
"{consumergroup=shufflebench-flink, topic=input}",1699638870,816566.2
"{consumergroup=shufflebench-flink, topic=input}",1699638875,819042.8
"{consumergroup=shufflebench-flink, topic=input}",1699638880,837920.8
"{consumergroup=shufflebench-flink, topic=input}",1699638885,831915.2000000001
"{consumergroup=shufflebench-flink, topic=input}",1699638890,837396.2000000001
"{consumergroup=shufflebench-flink, topic=input}",1699638895,832737.5999999996
"{consumergroup=shufflebench-flink, topic=input}",1699638900,824703.6000000004
"{consumergroup=shufflebench-flink, topic=input}",1699638905,822212.9999999998
"{consumergroup=shufflebench-flink, topic=input}",1699638910,807968.8000000002
"{consumergroup=shufflebench-flink, topic=input}",1699638915,816720.2
"{consumergroup=shufflebench-flink, topic=input}",1699638920,816311.7999999999
"{consumergroup=shufflebench-flink, topic=input}",1699638925,813932.6
"{consumergroup=shufflebench-flink, topic=input}",1699638930,822624.8
"{consumergroup=shufflebench-flink, topic=input}",1699638935,814805.2000000001
"{consumergroup=shufflebench-flink, topic=input}",1699638940,827091.2000000004
"{consumergroup=shufflebench-flink, topic=input}",1699638945,827723.9999999998
"{consumergroup=shufflebench-flink, topic=input}",1699638950,819019.6000000001
"{consumergroup=shufflebench-flink, topic=input}",1699638955,821724.4000000003
"{consumergroup=shufflebench-flink, topic=input}",1699638960,831048.9999999998
"{consumergroup=shufflebench-flink, topic=input}",1699638965,807711.0000000001
"{consumergroup=shufflebench-flink, topic=input}",1699638970,834308.0000000002
"{consumergroup=shufflebench-flink, topic=input}",1699638975,835049.2
